hotel,is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_bookings_not_canceled,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,day_demand,los,arrival_year,arrival_month,arrival_dow,arrival_day
City Hotel,1,159,39,1,2,1,0,0,1,Offline TA/TO,TA/TO,0,0,1,No Deposit,1,0,0,Transient,122.0,0,0,230,3,2016,9,0,19
City Hotel,1,206,39,1,2,1,0,0,1,Corporate,Corporate,0,0,0,Non Refund,0,1,0,Transient,106.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,100.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,100.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,100.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,100.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,280,39,1,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,Non Refund,1,0,35,Transient,110.0,0,0,230,3,2016,9,0,19
City Hotel,1,49,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,192.6,0,1,230,4,2016,9,0,19
City Hotel,1,163,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,140.4,0,0,230,4,2016,9,0,19
City Hotel,1,21,39,1,3,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,234.0,0,0,230,4,2016,9,0,19
City Hotel,1,73,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,149.4,0,1,230,4,2016,9,0,19
City Hotel,1,73,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,149.4,0,1,230,4,2016,9,0,19
City Hotel,1,12,39,1,3,1,0,0,1,Corporate,Corporate,0,0,2,No Deposit,0,1,0,Transient,110.0,0,0,230,4,2016,9,0,19
City Hotel,0,267,39,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,73.37,0,1,230,7,2016,9,0,19
City Hotel,1,213,39,3,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,119.85,0,0,230,8,2016,9,0,19
City Hotel,1,164,39,3,6,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,116.1,0,0,230,9,2016,9,0,19
City Hotel,1,141,39,2,5,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,118.8,0,1,230,7,2016,9,0,19
City Hotel,1,141,39,2,5,2,0,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,129.86,0,3,230,7,2016,9,0,19
City Hotel,1,7,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.0,0,3,209,1,2016,9,1,20
City Hotel,1,7,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.0,0,1,209,1,2016,9,1,20
City Hotel,1,0,39,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,190.0,0,0,209,1,2016,9,1,20
City Hotel,1,7,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.0,0,3,209,1,2016,9,1,20
City Hotel,1,7,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.0,0,1,209,1,2016,9,1,20
City Hotel,1,7,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.0,0,1,209,1,2016,9,1,20
City Hotel,1,71,39,0,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,80.75,0,0,209,2,2016,9,1,20
City Hotel,1,55,39,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,168.3,0,0,209,3,2016,9,1,20
City Hotel,1,55,39,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,168.3,0,0,209,3,2016,9,1,20
City Hotel,1,46,39,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,243.9,0,1,209,3,2016,9,1,20
City Hotel,1,55,39,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,168.3,0,0,209,3,2016,9,1,20
City Hotel,1,40,39,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,207.9,0,2,209,3,2016,9,1,20
City Hotel,1,55,39,0,3,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,207.9,0,0,209,3,2016,9,1,20
City Hotel,1,125,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,0,209,6,2016,9,1,20
City Hotel,1,123,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,1,209,6,2016,9,1,20
City Hotel,1,174,39,1,5,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,159.3,0,1,209,6,2016,9,1,20
City Hotel,1,120,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,0,209,6,2016,9,1,20
City Hotel,1,123,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,1,209,6,2016,9,1,20
City Hotel,1,200,39,1,5,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,150.45,0,0,209,6,2016,9,1,20
City Hotel,1,106,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,135.9,0,2,209,6,2016,9,1,20
City Hotel,1,125,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,0,209,6,2016,9,1,20
City Hotel,1,123,39,1,5,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,162.0,0,0,209,6,2016,9,1,20
City Hotel,1,123,39,1,5,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,162.0,0,0,209,6,2016,9,1,20
City Hotel,1,142,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,0,209,6,2016,9,1,20
City Hotel,1,124,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,0,209,6,2016,9,1,20
City Hotel,1,123,39,1,5,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,162.0,0,1,209,6,2016,9,1,20
City Hotel,1,121,39,1,5,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,162.0,0,0,209,6,2016,9,1,20
City Hotel,1,200,39,1,5,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,150.45,0,0,209,6,2016,9,1,20
City Hotel,1,123,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,1,209,6,2016,9,1,20
City Hotel,1,142,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,129.6,0,1,209,6,2016,9,1,20
City Hotel,1,123,39,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,1,209,6,2016,9,1,20
City Hotel,1,123,39,1,5,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,162.0,0,0,209,6,2016,9,1,20
City Hotel,1,13,39,0,3,1,0,0,1,Corporate,Corporate,0,0,1,No Deposit,0,1,0,Transient,110.0,0,0,209,3,2016,9,1,20
City Hotel,1,55,39,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,168.3,0,0,209,3,2016,9,1,20
City Hotel,1,1,39,0,3,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,160.0,0,0,209,3,2016,9,1,20
City Hotel,1,55,39,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,149.4,0,0,209,3,2016,9,1,20
City Hotel,1,27,39,0,3,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,212.1,0,1,209,3,2016,9,1,20
City Hotel,1,117,39,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,0,209,3,2016,9,1,20
City Hotel,1,232,39,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,109.65,0,1,209,4,2016,9,1,20
City Hotel,1,255,39,0,4,2,0,0,1,Online TA,TA/TO,0,0,4,No Deposit,1,0,0,Transient,122.83,0,0,209,4,2016,9,1,20
City Hotel,1,182,39,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,126.9,0,0,209,4,2016,9,1,20
City Hotel,1,171,39,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,80.75,0,0,209,7,2016,9,1,20
City Hotel,1,279,39,2,5,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,177.3,0,0,209,7,2016,9,1,20
City Hotel,1,200,39,2,8,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.54,0,0,209,10,2016,9,1,20
City Hotel,1,2,39,0,1,1,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,169.0,0,0,208,1,2016,9,2,21
City Hotel,1,62,39,0,1,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,208,1,2016,9,2,21
City Hotel,1,20,39,0,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.5,0,0,208,1,2016,9,2,21
City Hotel,1,62,39,0,1,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.0,0,0,208,1,2016,9,2,21
City Hotel,1,76,39,0,3,0,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,127.38,0,3,208,3,2016,9,2,21
City Hotel,1,77,39,0,3,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,127.38,0,3,208,3,2016,9,2,21
City Hotel,1,271,39,0,3,1,0,0,1,Offline TA/TO,TA/TO,0,0,1,No Deposit,1,0,0,Transient,95.0,0,0,208,3,2016,9,2,21
City Hotel,1,296,39,0,4,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,208,4,2016,9,2,21
City Hotel,1,296,39,0,4,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,208,4,2016,9,2,21
City Hotel,1,296,39,0,4,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,208,4,2016,9,2,21
City Hotel,1,136,39,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,144.9,0,1,208,5,2016,9,2,21
City Hotel,1,143,39,1,4,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,1,208,5,2016,9,2,21
City Hotel,1,143,39,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.6,0,2,208,5,2016,9,2,21
City Hotel,1,143,39,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.6,0,2,208,5,2016,9,2,21
City Hotel,1,110,39,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,149.4,0,1,208,5,2016,9,2,21
City Hotel,1,124,39,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,143.1,0,0,208,6,2016,9,2,21
City Hotel,1,440,39,0,1,1,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,59.0,0,0,194,1,2016,9,3,22
City Hotel,1,14,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,184.0,0,2,194,1,2016,9,3,22
City Hotel,1,440,39,0,1,1,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,59.0,0,0,194,1,2016,9,3,22
City Hotel,1,14,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,184.0,0,2,194,1,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,0,39,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,89.0,0,0,194,1,2016,9,3,22
City Hotel,1,14,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,184.0,0,2,194,1,2016,9,3,22
City Hotel,1,7,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,150.15,0,1,194,1,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,440,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,Non Refund,1,0,0,Transient,62.0,0,0,194,2,2016,9,3,22
City Hotel,1,276,39,0,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,178,Transient,95.0,0,0,194,3,2016,9,3,22
City Hotel,1,111,39,0,2,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,168.3,0,1,194,2,2016,9,3,22
City Hotel,1,198,39,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,159.3,0,1,194,3,2016,9,3,22
City Hotel,1,260,39,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,113.4,0,0,194,3,2016,9,3,22
City Hotel,1,260,39,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,113.4,0,0,194,3,2016,9,3,22
City Hotel,1,276,39,0,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,178,Transient,95.0,0,0,194,3,2016,9,3,22
City Hotel,1,276,39,0,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,95.0,0,0,194,3,2016,9,3,22
City Hotel,1,198,39,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,159.3,0,3,194,3,2016,9,3,22
City Hotel,1,276,39,0,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,178,Transient,95.0,0,0,194,3,2016,9,3,22
City Hotel,1,198,39,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,159.3,0,3,194,3,2016,9,3,22
City Hotel,1,260,39,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,113.4,0,0,194,3,2016,9,3,22
City Hotel,1,94,39,0,3,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,85.0,0,0,194,3,2016,9,3,22
City Hotel,1,260,39,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,113.4,0,0,194,3,2016,9,3,22
City Hotel,1,276,39,0,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,178,Transient,95.0,0,0,194,3,2016,9,3,22
City Hotel,1,260,39,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,113.4,0,0,194,3,2016,9,3,22
City Hotel,1,276,39,0,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,178,Transient,95.0,0,0,194,3,2016,9,3,22
City Hotel,1,276,39,0,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,95.0,0,0,194,3,2016,9,3,22
City Hotel,1,198,39,0,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,159.3,0,3,194,3,2016,9,3,22
City Hotel,1,143,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.6,0,0,194,4,2016,9,3,22
City Hotel,1,82,39,1,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,95.0,0,0,194,4,2016,9,3,22
City Hotel,1,187,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,119.85,0,1,194,4,2016,9,3,22
City Hotel,1,85,39,1,3,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,220.73,0,0,194,4,2016,9,3,22
City Hotel,1,19,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,141.5,0,0,194,4,2016,9,3,22
City Hotel,1,144,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,118.8,0,0,194,4,2016,9,3,22
City Hotel,1,144,39,1,3,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,213.3,0,0,194,4,2016,9,3,22
City Hotel,1,144,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.6,0,2,194,4,2016,9,3,22
City Hotel,1,110,39,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,149.4,0,0,194,4,2016,9,3,22
City Hotel,1,184,39,2,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,137.28,0,0,194,5,2016,9,3,22
City Hotel,1,251,39,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,108.8,0,0,194,6,2016,9,3,22
City Hotel,1,245,39,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,107.59,0,0,194,7,2016,9,3,22
City Hotel,1,18,39,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,159.0,0,1,140,1,2016,9,4,23
City Hotel,1,163,39,0,1,3,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,159.3,0,0,140,1,2016,9,4,23
City Hotel,1,163,39,0,1,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,126.9,0,2,140,1,2016,9,4,23
City Hotel,0,429,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,330,Transient,65.0,0,0,140,2,2016,9,4,23
City Hotel,0,429,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,330,Transient,65.0,0,0,140,2,2016,9,4,23
City Hotel,0,297,39,0,2,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,118.0,0,1,140,2,2016,9,4,23
City Hotel,0,271,39,0,2,3,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,125.4,0,0,140,2,2016,9,4,23
City Hotel,0,271,39,0,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,95.4,0,0,140,2,2016,9,4,23
City Hotel,0,429,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,330,Transient,65.0,0,0,140,2,2016,9,4,23
City Hotel,0,429,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,330,Transient,65.0,0,0,140,2,2016,9,4,23
City Hotel,1,2,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.0,0,0,140,2,2016,9,4,23
City Hotel,1,2,39,0,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,120.0,0,0,140,2,2016,9,4,23
City Hotel,1,110,39,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,149.4,0,0,140,2,2016,9,4,23
City Hotel,1,244,39,0,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,95.4,0,0,140,2,2016,9,4,23
City Hotel,1,193,39,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,126.9,0,0,140,2,2016,9,4,23
City Hotel,0,271,39,0,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,95.4,0,0,140,2,2016,9,4,23
City Hotel,1,2,39,0,2,2,0,0,1,Groups,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.0,0,0,140,2,2016,9,4,23
